state_id,episode_id,effect,direction
seed-52068-pa-0.65-pb-0.20:30,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:31,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:32,seed-52068-pa-0.65-pb-0.20,-0.035182893486830125,generic_return
seed-52068-pa-0.65-pb-0.20:33,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:34,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:35,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:36,seed-52068-pa-0.65-pb-0.20,0.125,generic_return
seed-52068-pa-0.65-pb-0.20:37,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:38,seed-52068-pa-0.65-pb-0.20,-0.11373290655819446,generic_return
seed-52068-pa-0.65-pb-0.20:39,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:4,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:40,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:41,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:42,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:43,seed-52068-pa-0.65-pb-0.20,0.012615719854824903,generic_return
seed-52068-pa-0.65-pb-0.20:44,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:45,seed-52068-pa-0.65-pb-0.20,0.1010006263811043,generic_return
seed-52068-pa-0.65-pb-0.20:46,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:47,seed-52068-pa-0.65-pb-0.20,-0.11373290655819446,generic_return
seed-52068-pa-0.65-pb-0.20:48,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:49,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:5,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:50,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:51,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:52,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:53,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:54,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:55,seed-52068-pa-0.65-pb-0.20,0.125,generic_return
seed-52068-pa-0.65-pb-0.20:56,seed-52068-pa-0.65-pb-0.20,0.021668642597092003,generic_return
seed-52068-pa-0.65-pb-0.20:57,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:58,seed-52068-pa-0.65-pb-0.20,0.07595372004026757,generic_return
seed-52068-pa-0.65-pb-0.20:59,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:6,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:60,seed-52068-pa-0.65-pb-0.20,0.11870517241566247,generic_return
seed-52068-pa-0.65-pb-0.20:61,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:62,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:63,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:64,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:65,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:66,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:67,seed-52068-pa-0.65-pb-0.20,-0.02922105490294058,generic_return
seed-52068-pa-0.65-pb-0.20:68,seed-52068-pa-0.65-pb-0.20,-0.03211155126990972,generic_return
seed-52068-pa-0.65-pb-0.20:69,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:7,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:70,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:71,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:72,seed-52068-pa-0.65-pb-0.20,-0.103331357402908,generic_return
seed-52068-pa-0.65-pb-0.20:73,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:74,seed-52068-pa-0.65-pb-0.20,0.10745090716751449,generic_return
seed-52068-pa-0.65-pb-0.20:75,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:76,seed-52068-pa-0.65-pb-0.20,0.125,generic_return
seed-52068-pa-0.65-pb-0.20:77,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:78,seed-52068-pa-0.65-pb-0.20,0.1010006263811043,generic_return
seed-52068-pa-0.65-pb-0.20:79,seed-52068-pa-0.65-pb-0.20,0.125,generic_return
seed-52068-pa-0.65-pb-0.20:8,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:80,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:81,seed-52068-pa-0.65-pb-0.20,0.11703138935822466,generic_return
seed-52068-pa-0.65-pb-0.20:82,seed-52068-pa-0.65-pb-0.20,-0.11089426772859667,generic_return
seed-52068-pa-0.65-pb-0.20:83,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:84,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:85,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:86,seed-52068-pa-0.65-pb-0.20,0.125,generic_return
seed-52068-pa-0.65-pb-0.20:87,seed-52068-pa-0.65-pb-0.20,-0.24203138935822466,generic_return
seed-52068-pa-0.65-pb-0.20:88,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:89,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:9,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:90,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:91,seed-52068-pa-0.65-pb-0.20,-0.11870517241566247,generic_return
seed-52068-pa-0.65-pb-0.20:92,seed-52068-pa-0.65-pb-0.20,-0.125,generic_return
seed-52068-pa-0.65-pb-0.20:93,seed-52068-pa-0.65-pb-0.20,0.006294827584337526,generic_return
seed-52068-pa-0.65-pb-0.20:94,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:95,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:96,seed-52068-pa-0.65-pb-0.20,-0.11941172765534702,generic_return
seed-52068-pa-0.65-pb-0.20:97,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:98,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52068-pa-0.65-pb-0.20:99,seed-52068-pa-0.65-pb-0.20,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:0,seed-52069-pa-0.65-pb-0.65,0.008953534647574202,generic_return
seed-52069-pa-0.65-pb-0.65:1,seed-52069-pa-0.65-pb-0.65,0.04537630590358788,generic_return
seed-52069-pa-0.65-pb-0.65:10,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:11,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:12,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:13,seed-52069-pa-0.65-pb-0.65,-0.12229643652867139,generic_return
seed-52069-pa-0.65-pb-0.65:14,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:15,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:16,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:17,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:18,seed-52069-pa-0.65-pb-0.65,-0.002703563471328607,generic_return
seed-52069-pa-0.65-pb-0.65:19,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:2,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:20,seed-52069-pa-0.65-pb-0.65,-0.125,generic_return
seed-52069-pa-0.65-pb-0.65:21,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:22,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:23,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:24,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:25,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:26,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:27,seed-52069-pa-0.65-pb-0.65,-0.0012918338483700609,generic_return
seed-52069-pa-0.65-pb-0.65:28,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:29,seed-52069-pa-0.65-pb-0.65,-0.12370816615162994,generic_return
seed-52069-pa-0.65-pb-0.65:3,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:30,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:31,seed-52069-pa-0.65-pb-0.65,-0.001141427238046333,generic_return
seed-52069-pa-0.65-pb-0.65:32,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:33,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:34,seed-52069-pa-0.65-pb-0.65,0.001141427238046333,generic_return
seed-52069-pa-0.65-pb-0.65:35,seed-52069-pa-0.65-pb-0.65,0.0012918338483700609,generic_return
seed-52069-pa-0.65-pb-0.65:36,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:37,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:38,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:39,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:4,seed-52069-pa-0.65-pb-0.65,-0.1179145901548786,generic_return
seed-52069-pa-0.65-pb-0.65:40,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:41,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:42,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:43,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:44,seed-52069-pa-0.65-pb-0.65,-0.12370816615162994,generic_return
seed-52069-pa-0.65-pb-0.65:45,seed-52069-pa-0.65-pb-0.65,0.12385857276195367,generic_return
seed-52069-pa-0.65-pb-0.65:46,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:47,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:48,seed-52069-pa-0.65-pb-0.65,0.001141427238046333,generic_return
seed-52069-pa-0.65-pb-0.65:49,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:5,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:50,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:51,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:52,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:53,seed-52069-pa-0.65-pb-0.65,-0.12410925408478235,generic_return
seed-52069-pa-0.65-pb-0.65:54,seed-52069-pa-0.65-pb-0.65,0.12410925408478235,generic_return
seed-52069-pa-0.65-pb-0.65:55,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:56,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:57,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:58,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:59,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:6,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:60,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:61,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:62,seed-52069-pa-0.65-pb-0.65,0.0006135691329376414,generic_return
seed-52069-pa-0.65-pb-0.65:63,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:64,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:65,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:66,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:67,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:68,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:69,seed-52069-pa-0.65-pb-0.65,0.0006135691329376414,generic_return
seed-52069-pa-0.65-pb-0.65:7,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:70,seed-52069-pa-0.65-pb-0.65,-0.12445821425176717,generic_return
seed-52069-pa-0.65-pb-0.65:71,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:72,seed-52069-pa-0.65-pb-0.65,-0.12421325988700005,generic_return
seed-52069-pa-0.65-pb-0.65:73,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:74,seed-52069-pa-0.65-pb-0.65,-0.00089074591521765,generic_return
seed-52069-pa-0.65-pb-0.65:75,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:76,seed-52069-pa-0.65-pb-0.65,0.0005417857482328259,generic_return
seed-52069-pa-0.65-pb-0.65:77,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:78,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:79,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:8,seed-52069-pa-0.65-pb-0.65,-0.125,generic_return
seed-52069-pa-0.65-pb-0.65:80,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:81,seed-52069-pa-0.65-pb-0.65,-0.24952163181165332,generic_return
seed-52069-pa-0.65-pb-0.65:82,seed-52069-pa-0.65-pb-0.65,-0.0004783681883466784,generic_return
seed-52069-pa-0.65-pb-0.65:83,seed-52069-pa-0.65-pb-0.65,-0.125,generic_return
seed-52069-pa-0.65-pb-0.65:84,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:85,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:86,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:87,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:88,seed-52069-pa-0.65-pb-0.65,-0.12462713043167284,generic_return
seed-52069-pa-0.65-pb-0.65:89,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:9,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:90,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:91,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:92,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:93,seed-52069-pa-0.65-pb-0.65,-0.0005417857482328259,generic_return
seed-52069-pa-0.65-pb-0.65:94,seed-52069-pa-0.65-pb-0.65,0.125,generic_return
seed-52069-pa-0.65-pb-0.65:95,seed-52069-pa-0.65-pb-0.65,0.00029058309482365985,generic_return
seed-52069-pa-0.65-pb-0.65:96,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:97,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52069-pa-0.65-pb-0.65:98,seed-52069-pa-0.65-pb-0.65,-0.125,generic_return
seed-52069-pa-0.65-pb-0.65:99,seed-52069-pa-0.65-pb-0.65,0.0,generic_return
seed-52070-pa-0.35-pb-0.50:0,seed-52070-pa-0.35-pb-0.50,0.008953534647574202,generic_return
seed-52070-pa-0.35-pb-0.50:1,seed-52070-pa-0.35-pb-0.50,0.04537630590358788,generic_return
seed-52070-pa-0.35-pb-0.50:2,seed-52070-pa-0.35-pb-0.50,0.0,generic_return
seed-52070-pa-0.35-pb-0.50:3,seed-52070-pa-0.35-pb-0.50,0.0,generic_return
seed-52070-pa-0.35-pb-0.50:4,seed-52070-pa-0.35-pb-0.50,0.125,generic_return
seed-52071-pa-0.35-pb-0.20:0,seed-52071-pa-0.35-pb-0.20,0.008953534647574202,generic_return
seed-52071-pa-0.35-pb-0.20:1,seed-52071-pa-0.35-pb-0.20,0.0,generic_return
seed-52071-pa-0.35-pb-0.20:2,seed-52071-pa-0.35-pb-0.20,0.0,generic_return
seed-52072-pa-0.20-pb-0.20:0,seed-52072-pa-0.20-pb-0.20,0.008953534647574202,generic_return
seed-52072-pa-0.20-pb-0.20:1,seed-52072-pa-0.20-pb-0.20,0.04537630590358788,generic_return
seed-52072-pa-0.20-pb-0.20:2,seed-52072-pa-0.20-pb-0.20,0.0,generic_return
seed-52072-pa-0.20-pb-0.20:3,seed-52072-pa-0.20-pb-0.20,0.0,generic_return
seed-52072-pa-0.20-pb-0.20:4,seed-52072-pa-0.20-pb-0.20,0.0,generic_return
seed-52072-pa-0.20-pb-0.20:5,seed-52072-pa-0.20-pb-0.20,0.0,generic_return
seed-52072-pa-0.20-pb-0.20:6,seed-52072-pa-0.20-pb-0.20,0.0,generic_return
seed-52072-pa-0.20-pb-0.20:7,seed-52072-pa-0.20-pb-0.20,0.0,generic_return
seed-52072-pa-0.20-pb-0.20:8,seed-52072-pa-0.20-pb-0.20,0.0,generic_return
seed-52072-pa-0.20-pb-0.20:9,seed-52072-pa-0.20-pb-0.20,0.0,generic_return
seed-52073-pa-0.35-pb-0.35:0,seed-52073-pa-0.35-pb-0.35,0.008953534647574202,generic_return
seed-52073-pa-0.35-pb-0.35:1,seed-52073-pa-0.35-pb-0.35,0.0,generic_return
seed-52073-pa-0.35-pb-0.35:2,seed-52073-pa-0.35-pb-0.35,-0.09848357025627408,generic_return
seed-52073-pa-0.35-pb-0.35:3,seed-52073-pa-0.35-pb-0.35,0.0,generic_return
seed-52073-pa-0.35-pb-0.35:4,seed-52073-pa-0.35-pb-0.35,0.125,generic_return
seed-52073-pa-0.35-pb-0.35:5,seed-52073-pa-0.35-pb-0.35,0.09577894509705942,generic_return
seed-52073-pa-0.35-pb-0.35:6,seed-52073-pa-0.35-pb-0.35,-0.1855481452427732,generic_return
seed-52073-pa-0.35-pb-0.35:7,seed-52073-pa-0.35-pb-0.35,-0.125,generic_return
seed-52026-pa-0.65-pb-0.50:0,seed-52026-pa-0.65-pb-0.50,1.9809967341700347,persistence
seed-52026-pa-0.65-pb-0.50:1,seed-52026-pa-0.65-pb-0.50,1.9127940219347939,persistence
seed-52026-pa-0.65-pb-0.50:2,seed-52026-pa-0.65-pb-0.50,1.9701472211659699,persistence
seed-52026-pa-0.65-pb-0.50:3,seed-52026-pa-0.65-pb-0.50,2.0418296721616187,persistence
seed-52026-pa-0.65-pb-0.50:4,seed-52026-pa-0.65-pb-0.50,2.087930422219941,persistence
seed-52026-pa-0.65-pb-0.50:5,seed-52026-pa-0.65-pb-0.50,2.0239993736188957,persistence
seed-52026-pa-0.65-pb-0.50:6,seed-52026-pa-0.65-pb-0.50,1.8057374846466665,persistence
seed-52026-pa-0.65-pb-0.50:7,seed-52026-pa-0.65-pb-0.50,1.8905242288226702,persistence
seed-52026-pa-0.65-pb-0.50:8,seed-52026-pa-0.65-pb-0.50,2.0957789450970594,persistence
seed-52027-pa-0.65-pb-0.35:0,seed-52027-pa-0.65-pb-0.35,1.9809967341700347,persistence
seed-52027-pa-0.65-pb-0.35:1,seed-52027-pa-0.65-pb-0.35,1.9127940219347939,persistence
seed-52027-pa-0.65-pb-0.35:2,seed-52027-pa-0.65-pb-0.35,1.978331357402908,persistence
seed-52028-pa-0.35-pb-0.65:0,seed-52028-pa-0.35-pb-0.65,1.9809967341700347,persistence
seed-52028-pa-0.35-pb-0.65:1,seed-52028-pa-0.35-pb-0.65,1.9127940219347939,persistence
seed-52028-pa-0.35-pb-0.65:2,seed-52028-pa-0.35-pb-0.65,2.0793319837840123,persistence
seed-52028-pa-0.35-pb-0.65:3,seed-52028-pa-0.35-pb-0.65,1.978331357402908,persistence
seed-52028-pa-0.35-pb-0.65:4,seed-52028-pa-0.35-pb-0.65,2.109252953437373,persistence
seed-52028-pa-0.35-pb-0.65:5,seed-52028-pa-0.35-pb-0.65,1.9386673938271493,persistence
seed-52029-pa-0.20-pb-0.50:0,seed-52029-pa-0.20-pb-0.50,1.9809967341700347,persistence
seed-52029-pa-0.20-pb-0.50:1,seed-52029-pa-0.20-pb-0.50,1.9055774141366797,persistence
seed-52029-pa-0.20-pb-0.50:2,seed-52029-pa-0.20-pb-0.50,2.0744841966373784,persistence
seed-52029-pa-0.20-pb-0.50:3,seed-52029-pa-0.20-pb-0.50,1.9442625153533335,persistence
seed-52030-pa-0.50-pb-0.65:0,seed-52030-pa-0.50-pb-0.65,1.9809967341700347,persistence
seed-52030-pa-0.50-pb-0.65:1,seed-52030-pa-0.50-pb-0.65,1.9055774141366797,persistence
seed-52030-pa-0.50-pb-0.65:2,seed-52030-pa-0.50-pb-0.65,1.978683175375803,persistence
seed-52030-pa-0.50-pb-0.65:3,seed-52030-pa-0.50-pb-0.65,1.954976083579897,persistence
seed-52030-pa-0.50-pb-0.65:4,seed-52030-pa-0.50-pb-0.65,1.8557208698665875,persistence
seed-52030-pa-0.50-pb-0.65:5,seed-52030-pa-0.50-pb-0.65,1.9363326061728507,persistence
seed-52030-pa-0.50-pb-0.65:6,seed-52030-pa-0.50-pb-0.65,1.9622059780652066,persistence
seed-52030-pa-0.50-pb-0.65:7,seed-52030-pa-0.50-pb-0.65,1.8972387416023224,persistence
seed-52031-pa-0.20-pb-0.35:0,seed-52031-pa-0.20-pb-0.35,1.9809967341700347,persistence
seed-52031-pa-0.20-pb-0.35:1,seed-52031-pa-0.20-pb-0.35,1.9127940219347939,persistence
seed-52031-pa-0.20-pb-0.35:2,seed-52031-pa-0.20-pb-0.35,2.0793319837840123,persistence
seed-52031-pa-0.20-pb-0.35:3,seed-52031-pa-0.20-pb-0.35,1.978331357402908,persistence
seed-52031-pa-0.20-pb-0.35:4,seed-52031-pa-0.20-pb-0.35,2.109252953437373,persistence
seed-52031-pa-0.20-pb-0.35:5,seed-52031-pa-0.20-pb-0.35,1.9386673938271493,persistence
seed-52031-pa-0.20-pb-0.35:6,seed-52031-pa-0.20-pb-0.35,2.0577055552432597,persistence
seed-52031-pa-0.20-pb-0.35:7,seed-52031-pa-0.20-pb-0.35,1.9887477419750608,persistence
seed-52032-pa-0.50-pb-0.35:0,seed-52032-pa-0.50-pb-0.35,1.9809967341700347,persistence
seed-52032-pa-0.50-pb-0.35:1,seed-52032-pa-0.50-pb-0.35,1.8672077606811013,persistence
seed-52033-pa-0.50-pb-0.50:0,seed-52033-pa-0.50-pb-0.50,1.9809967341700347,persistence
seed-52033-pa-0.50-pb-0.50:1,seed-52033-pa-0.50-pb-0.50,1.9055774141366797,persistence
seed-52033-pa-0.50-pb-0.50:2,seed-52033-pa-0.50-pb-0.50,1.8827922393188992,persistence
seed-52033-pa-0.50-pb-0.50:3,seed-52033-pa-0.50-pb-0.50,2.091477948862938,persistence
seed-52033-pa-0.50-pb-0.50:4,seed-52033-pa-0.50-pb-0.50,1.9588108724553344,persistence
seed-52033-pa-0.50-pb-0.50:5,seed-52033-pa-0.50-pb-0.50,1.9197439027285341,persistence
seed-52033-pa-0.50-pb-0.50:6,seed-52033-pa-0.50-pb-0.50,2.064451854757227,persistence
seed-52033-pa-0.50-pb-0.50:7,seed-52033-pa-0.50-pb-0.50,2.0231375643012655,persistence
seed-52033-pa-0.50-pb-0.50:8,seed-52033-pa-0.50-pb-0.50,2.0759537200402667,persistence
seed-52034-pa-0.20-pb-0.65:0,seed-52034-pa-0.20-pb-0.65,1.9809967341700347,persistence
seed-52034-pa-0.20-pb-0.65:1,seed-52034-pa-0.20-pb-0.65,1.9055774141366797,persistence
seed-52034-pa-0.20-pb-0.65:2,seed-52034-pa-0.20-pb-0.65,1.8827922393188992,persistence
seed-52034-pa-0.20-pb-0.65:3,seed-52034-pa-0.20-pb-0.65,2.091477948862938,persistence
seed-52035-pa-0.50-pb-0.20:0,seed-52035-pa-0.50-pb-0.20,1.9809967341700347,persistence
seed-52035-pa-0.50-pb-0.20:1,seed-52035-pa-0.50-pb-0.20,1.9055774141366797,persistence
seed-52035-pa-0.50-pb-0.20:2,seed-52035-pa-0.50-pb-0.20,2.0744841966373784,persistence
seed-52035-pa-0.50-pb-0.20:3,seed-52035-pa-0.50-pb-0.20,1.8907470465626268,persistence
seed-52035-pa-0.50-pb-0.20:4,seed-52035-pa-0.50-pb-0.20,2.1994841966373784,persistence
seed-52035-pa-0.50-pb-0.20:5,seed-52035-pa-0.50-pb-0.20,1.9887477419750608,persistence
seed-52035-pa-0.50-pb-0.20:6,seed-52035-pa-0.50-pb-0.20,2.109252953437373,persistence
seed-52035-pa-0.50-pb-0.20:7,seed-52035-pa-0.50-pb-0.20,1.9120695777800591,persistence
